"YYYYmmddHHMM","LE","H","wind_speed","wind_dir","air_pressure","Tair","RH"
201903180300,108.898,NA,9.88585,289.061,100957,6.361,76.44
201903180330,82.0267,-11.9595,10.185,289.546,100999,6.573,76.08
201903180400,91.0733,NA,10.9192,292.53,101018,6.408,76.88
201903180430,94.2289,NA,10.8077,293.879,101055,6.202,77.02
201903180500,99.8217,-11.2424,11.0621,289.537,101090,6.38,76.69
201903180530,88.0907,-11.191,10.4741,291.435,101134,6.434,76.15
201903180600,91.1597,-9.90735,11.0586,289.679,101174,6.386,75.93
201903180630,97.3843,-9.798,10.2452,290.273,101224,6.416,74.83
201903180700,89.6319,-10.2296,10.2959,289.499,101277,6.429,74.41
201903180730,122.315,NA,10.0357,291.805,101329,6.132,72.18
201903180800,82.4149,NA,9.44465,286.28,101379,6.253,72.63
201903180830,67.4893,NA,9.8553,281.741,101406,6.281,77.16
201903180900,86.6821,NA,9.3722,288.618,101454,6.452,75.97
201903180930,96.4694,NA,9.3426,292.009,101507,6.551,74.84
201903181000,100.436,-3.96252,9.58747,294.272,101546,6.619,73.64
201903181030,129.965,NA,9.68871,300.457,101596,6.504,73.25
201903181100,75.8886,NA,9.61273,307.823,101652,6.44,76.36
201903181130,93.7263,13.2216,8.76483,296.036,101701,6.53,75.36
201903181200,113.457,9.02094,9.1693,293.734,101750,6.655,72.87
201903181230,113.744,4.77877,9.0794,298.677,101783,6.772,71.96
201903181300,97.9777,6.47218,9.10621,290.006,101798,6.822,72.56
201903181330,140.509,1.93788,9.77789,299.553,101828,6.91,68.95
201903181400,104.095,4.17298,9.46631,308.859,101850,6.425,72.85
201903181430,121.489,4.78107,9.40978,293.616,101867,6.806,68.13
201903181500,107.651,NA,9.67442,286.83,101904,6.506,73.52
201903181530,99.45,NA,8.03478,294.908,101946,6.62,74.38
201903181600,86.4865,4.59036,8.28977,299.769,101986,6.832,72.05
201903181630,93.1457,NA,8.09597,296.533,102010,6.561,69.87
201903181700,66.6214,2.36307,7.63501,291.224,102035,6.744,71.22
201903181730,NA,NA,8.51869,288.329,102061,6.388,72.09
201903181800,84.9287,0.100723,7.34091,289.414,102095,6.474,70.62
201903181830,53.0426,NA,7.24201,294.591,102135,6.562,72.77
201903181900,61.9676,-7.2035,7.12381,301.38,102171,6.674,72.94
201903181930,60.9704,-7.81661,7.34219,300.404,102207,6.597,74.49
201903182000,62.774,-8.22232,7.06169,300.056,102253,6.534,74.09
201903182030,55.781,-7.75214,6.27907,301.872,102292,6.49,74.52
201903182100,48.1041,-6.86349,6.2643,301.047,102324,6.484,75.73
201903182130,48.775,-5.5159,6.68863,298.42,102345,6.429,76.73
201903182200,48.4121,-5.75323,7.12183,306.494,102369,6.406,76.77
201903182230,35.8291,-4.30969,6.2877,307.688,102395,6.381,77.02
201903182300,34.784,-4.20569,5.9533,302.484,102411,6.344,78.2
201903182330,36.9713,-6.57495,5.31608,299.441,102446,6.298,78.66
201903190000,25.9109,-3.48325,5.47605,305.297,102469,6.255,78.82
201903190030,29.6053,-5.82066,4.6264,300.446,102486,6.238,78.93
201903190100,29.9487,-4.58346,4.57151,291.111,102488,6.175,78.64
201903190130,30.8456,NA,4.4484,287.067,102496,6.111,79.91
201903190200,11.9219,NA,4.29257,279.833,102524,5.997,81.9
201903190230,14.0904,2.51259,4.23924,275.006,102544,5.824,83.6
201903190300,12.5838,0.421574,3.67431,277.496,102549,5.738,83.1
201903190330,14.2585,NA,4.09612,272.58,102557,5.727,85.2
201903190400,12.936,1.36269,4.09895,270.069,102579,5.735,84.1
201903190430,NA,NA,3.84351,254.282,102612,5.57,84.5
201903190500,NA,NA,4.08924,258.629,102621,5.261,85.7
201903190530,NA,NA,3.66021,249.718,102648,5.5,83.1
201903190600,NA,NA,3.81281,249.701,102668,5.615,82.4
201903190630,NA,NA,3.78095,231.85,102672,5.464,83.6
201903190700,NA,NA,3.95586,245.136,102686,5.463,82.1
201903190730,NA,NA,3.40274,239.077,102716,5.52,80.6
201903190800,15.0239,NA,3.07817,210.753,102741,5.316,82.9
201903190830,NA,NA,3.20696,215.288,102772,5.179,83.8
201903190900,27.5927,NA,3.29396,201.408,102795,5.005,81.7
201903190930,25.448,4.66027,3.92437,210.434,102813,5.354,78.49
201903191000,NA,NA,3.13822,186.031,102845,5.495,80.6
201903191030,NA,NA,3.57794,175.973,102872,5.628,78.48
201903191100,27.5725,4.17419,4.27444,174.213,102893,6.019,79.18
201903191130,NA,NA,4.95338,168.337,102897,6.069,78.24
201903191200,21.2626,3.79528,4.95933,166.31,102895,6.059,80.6
201903191230,NA,NA,4.61222,170.186,102916,6.227,77
201903191300,24.2094,NA,4.23027,169.996,102936,6.461,77.53
201903191330,23.9118,1.17608,4.50409,164.253,102943,6.693,73.46
201903191400,39.7833,NA,4.83191,169.672,102936,6.871,70.84
201903191430,NA,NA,4.30289,159.799,102917,7.125,71.07
201903191500,NA,NA,3.81886,149.908,102898,7.868,71.37
201903191530,NA,NA,3.9469,148.66,102894,8.01,71.23
201903191600,NA,NA,3.94226,151.901,102887,7.885,76.89
201903191630,NA,NA,3.92857,149.141,102900,7.961,80.2
201903191700,NA,NA,3.59552,148.776,102893,7.902,82.9
201903191730,NA,NA,3.89175,149.164,102884,8.03,84.9
201903191800,NA,NA,3.80602,153.101,102899,7.972,86.1
201903191830,4.00754,-3.66766,3.69233,167.578,102909,7.823,86.2
201903191900,NA,NA,3.13247,191.494,102930,7.905,84.8
201903191930,5.72118,-7.17694,4.42085,214.455,102962,8.09,82.6
201903192000,2.96375,-3.41426,3.65015,208.384,102983,7.863,84.8
201903192030,2.70594,-2.81478,3.38438,204.844,103009,7.649,86.7
201903192100,4.40098,-4.45819,3.62652,204.918,103029,7.614,87.1
201903192130,3.49311,-5.25355,3.93684,196.486,103034,7.569,87
201903192200,2.18311,-4.23861,4.05485,198.286,103043,7.39,89.2
201903192230,2.91002,-3.8178,4.13983,203.297,103067,7.298,89.6
201903192300,2.63934,-3.6195,4.7383,197.225,103044,7.179,91
201903192330,2.06496,-2.22857,4.56361,193.336,103045,7.093,91.9
201903200000,3.24851,NA,4.59594,183.772,103052,6.987,91.4
201903200030,4.28278,-2.17774,5.0287,190.343,103067,6.983,91
201903200100,5.49805,-1.83512,4.91253,184.351,103057,6.963,90.2
201903200130,7.19239,-2.14051,5.15837,185.933,103054,6.948,89.8
201903200200,9.2838,NA,5.72664,187.051,103037,7,89.1
201903200230,7.13304,-3.04142,5.74323,191.575,103025,7.137,88.6
201903200300,6.98795,-3.07774,5.81634,188.524,103028,7.23,89.2
201903200330,6.29264,-3.9744,5.85943,188.314,103013,7.343,89.4
201903200400,5.07512,-5.50722,6.06664,194.367,103005,7.469,90.4
201903200430,3.21025,-8.33539,6.44027,200.661,103003,7.687,91.4
201903200500,1.80077,-9.61057,6.72003,204.071,102995,7.783,92
201903200530,1.74812,-8.9893,6.6678,210.867,103024,7.79,92.5
201903200600,1.07938,-9.21077,6.82504,207.417,103028,7.723,93.3
201903200630,0.950393,-9.00824,6.76417,201.998,103025,7.723,94
201903200700,NA,-7.86557,6.33852,201.73,103061,7.743,94.5
201903200730,NA,-8.38158,6.35932,201.477,103081,7.812,94.9
201903200800,NA,-8.93451,6.36487,202.45,103094,7.849,95.2
201903200830,NA,-8.96189,6.1669,201.668,103112,7.881,95.4
201903200900,NA,-7.67459,5.60672,206.011,103152,7.905,95.5
201903200930,NA,-7.41807,5.54664,203.924,103168,7.906,95.7
201903201000,NA,-8.03239,5.53,201.967,103188,7.906,95.8
201903201030,NA,-9.87704,5.70148,208.64,103219,8.02,95.6
201903201100,NA,-7.86753,5.30873,210.36,103240,8.09,95.1
201903201130,-0.891352,-7.84935,4.7873,214.69,103267,8.08,94.9
201903201200,-1.16964,-5.21523,4.54868,220.826,103291,8.23,94.2
201903201230,NA,NA,4.1033,221.712,103315,8.17,94.5
201903201300,NA,NA,4.28361,229.155,103323,8.38,94.3
201903201330,NA,NA,3.37348,224.989,103332,8.37,94.1
201903201400,NA,-2.96887,3.0893,207.427,103338,8.22,94.5
201903201430,NA,NA,3.33703,201.385,103319,8.25,94.6
201903201500,NA,NA,2.95265,213.238,103322,8.36,93.9
201903201530,NA,NA,3.21797,215.204,103318,8.37,93.9
201903201600,-0.888213,-6.55019,3.36512,207.149,103319,8.54,93.2
201903201630,NA,NA,3.8848,207.689,103326,8.64,92.9
201903201700,-1.70211,-12.4592,5.20166,217.284,103317,9.01,91.1
201903201730,NA,NA,4.69931,205.858,103326,8.88,91
201903201800,NA,-9.99703,4.79183,198.984,103333,8.72,92.2
201903201830,-1.15489,-12.0481,5.13398,206.573,103340,8.67,91.8
201903201900,-1.57722,-13.4915,6.0791,210.485,103336,8.73,91.4
201903201930,NA,-12.1645,6.09676,208.925,103354,8.54,92.4
201903202000,NA,-11.3091,6.2051,211.926,103375,8.38,92.9
201903202030,NA,-10.0999,6.16103,207.068,103390,8.22,93.7
201903202100,NA,-10.1207,6.47471,209.954,103405,8.13,94.2
201903202130,NA,-10.388,7.94196,214.203,103409,8.08,94.6
201903202200,NA,-10.7115,7.27263,220.092,103415,8.01,95.4
201903202230,NA,-12.3747,6.62285,217.758,103424,7.993,95.7
201903202300,NA,-9.83196,6.17633,215.582,103432,8.09,94.9
201903202330,NA,-10.3891,5.47969,216.418,103440,8.17,94.6
201903210000,-0.30123,-11.2352,4.9213,208.891,103443,8.33,94.2
201903210030,NA,-6.75122,4.43318,201.07,103438,8.46,93.7
201903210100,NA,-4.09652,3.90418,187.232,103435,8.42,93.7
201903210130,NA,-7.49584,4.27001,195.827,103433,8.37,94.2
201903210200,NA,-5.12031,4.00234,195.783,103430,8.33,94.9
201903210230,NA,-3.84712,3.49112,196.373,103424,8.3,95.4
201903210300,NA,-6.37508,3.95717,192.475,103403,8.29,95.7
201903210330,NA,-6.17463,4.81452,190.62,103380,8.35,95
201903210400,NA,-11.3507,6.02862,189.389,103356,8.34,94.8
201903210430,NA,-11.7366,6.16519,193.37,103349,8.52,93.1
201903210500,NA,-12.3866,6.22175,187.97,103331,8.54,92.9
201903210530,NA,-13.7798,6.49044,191.575,103329,8.64,91.7
201903210600,NA,-11.5112,6.139,196.918,103329,8.6,91.4
201903210630,NA,NA,5.55215,184.955,103331,8.26,92.6
201903210700,1.65792,-5.30538,5.69804,170.305,103353,7.866,95.3
201903210730,NA,-8.57307,6.13635,179.399,103362,7.946,95.3
201903210800,NA,-9.20798,6.31143,182.988,103390,8.06,94.6
201903210830,NA,NA,5.85236,172.262,103433,7.962,94.6
201903210900,NA,NA,6.00262,170.48,103446,7.56,96.1
201903210930,NA,-3.79995,5.51312,172.638,103458,7.589,96.3
201903211000,NA,NA,5.219,181.646,103486,7.777,96.2
201903211030,NA,-4.72033,4.33124,197.408,103500,7.998,95.2
201903211100,NA,-7.10973,4.60139,205.567,103501,8.05,94.6
201903211130,1.07206,-5.58131,5.36974,207.264,103500,8.08,93.7
201903211200,2.87619,-7.77765,5.30486,206.761,103492,8.14,92.3
201903211230,2.5163,-7.02163,5.63876,201.654,103489,8.18,91.9
201903211300,1.68031,-6.96664,5.42968,206.423,103489,8.17,93.2
201903211330,0.71646,-7.43051,5.07952,216.402,103488,8.21,93.1
201903211400,0.65497,-6.97999,4.83297,213.477,103495,8.25,93.2
201903211430,NA,NA,4.40139,217.349,103486,8.19,93.4
201903211500,NA,NA,3.8986,222.91,103474,8.16,93.5
201903211530,NA,NA,4.58173,223.978,103454,8.15,93.2
201903211600,NA,NA,4.77851,228.085,103434,8.25,91
201903211630,2.51881,-3.81031,3.78146,232.103,103442,8.18,91.6
201903211700,2.79151,-6.12362,3.45259,232.177,103434,8.08,92.6
201903211730,3.30708,-5.0162,3.15658,246.738,103439,8.11,91.9
201903211800,3.62134,NA,3.14322,249.549,103447,8.23,90
201903211830,NA,NA,2.36395,251.327,103440,8.08,90.5
201903211900,NA,NA,2.16127,226.825,103446,8.04,91
201903211930,NA,NA,2.62976,231.074,103453,8.17,89
201903212000,5.19479,-4.81136,2.74813,228.82,103451,8.14,87.1
201903212030,5.63148,-3.96654,2.88393,220.564,103457,8.24,85.1
201903212100,NA,NA,2.78968,204.109,103454,8.24,84.2
201903212130,5.58675,NA,3.18221,198.48,103441,8.02,87.2
201903212200,3.79163,NA,2.59969,199.284,103448,7.787,88.2
201903212230,NA,NA,2.43013,191.573,103443,7.739,87.5
201903212300,NA,NA,2.39389,182.908,103422,7.639,87.5
201903212330,3.28059,NA,3.04373,183.476,103407,7.568,89.4
201903220000,5.18877,NA,2.42542,190.155,103396,7.558,90.7
201903220030,NA,NA,1.78256,173.421,103379,7.587,91
201903220100,NA,NA,2.28514,180.045,103370,7.615,90.9
201903220130,NA,NA,2.18825,168.663,103353,7.643,91.8
201903220200,NA,NA,0.991633,149.766,103359,7.637,92.4
201903220230,NA,NA,1.31095,140.48,103341,7.632,92.7
201903220300,NA,NA,1.87224,150.157,103325,7.688,93.4
201903220330,NA,NA,2.59192,147.018,103299,7.752,93.3
201903220400,NA,NA,3.26126,147.18,103269,7.74,94.1
201903220430,NA,NA,3.43677,150.355,103250,7.75,94.4
201903220500,NA,NA,3.48604,154.087,103256,7.766,94.8
201903220530,NA,NA,3.76337,155.171,103255,7.691,95.3
201903220600,NA,NA,3.22031,170.035,103266,7.56,95.6
201903220630,NA,NA,3.83509,172.202,103241,7.458,96.1
201903220700,NA,NA,3.21508,165.437,103227,7.344,96.8
201903220730,NA,NA,3.51021,157.494,103222,7.235,97.3
201903220800,NA,NA,NA,NA,NA,NA,NA
201903220830,NA,NA,NA,NA,NA,NA,NA
201903220900,NA,NA,NA,NA,NA,NA,NA
201903220930,NA,NA,NA,NA,NA,NA,NA
201903221000,NA,NA,NA,NA,NA,NA,NA
201903221030,NA,NA,NA,NA,NA,NA,NA
201903221100,NA,NA,NA,NA,NA,NA,NA
201903221130,NA,NA,NA,NA,NA,NA,NA
201903221200,NA,NA,NA,NA,NA,NA,NA
201903221230,NA,NA,NA,NA,NA,NA,NA
201903221300,NA,NA,NA,NA,NA,NA,NA
201903221330,NA,NA,NA,NA,NA,NA,NA
201903221400,NA,2.89532,3.87773,173.161,102981,7.097,98.7
201903221430,NA,NA,3.23565,171.555,102940,7.095,98.7
201903221500,NA,NA,2.16841,162.483,102903,7.036,98.7
201903221530,NA,NA,2.12693,156.592,102857,7.007,98.7
201903221600,NA,NA,2.36345,153.18,102821,8.04,98.7
201903221630,NA,NA,3.09768,150.844,102782,8.29,98.2
201903221700,NA,NA,3.12603,152.852,102756,8.77,95.3
201903221730,NA,NA,1.67526,199.359,102761,8.94,92.3
201903221800,NA,NA,NA,NA,NA,NA,NA
201903221830,NA,NA,NA,NA,NA,NA,NA
201903221900,NA,NA,NA,NA,NA,NA,NA
201903221930,NA,NA,NA,NA,NA,NA,NA
201903222000,NA,NA,NA,NA,NA,NA,NA
201903222030,NA,NA,NA,NA,NA,NA,NA
201903222100,NA,NA,NA,NA,NA,NA,NA
201903222130,NA,NA,NA,NA,NA,NA,NA
201903222200,NA,NA,NA,NA,NA,NA,NA
201903222230,NA,5.51667,6.02422,269.743,102858,6.636,95
201903222300,NA,NA,6.28921,269.846,102853,7.233,92
201903222330,NA,NA,5.46646,264.02,102855,7.575,90.3
201903230000,NA,NA,4.01135,257.453,102869,7.702,91.4
201903230030,NA,NA,2.9323,227.384,102841,7.697,92.1
201903230100,NA,-1.03895,2.76007,199.221,102808,7.652,92.8
201903230130,NA,NA,3.4327,201.475,102790,7.588,93.7
201903230200,-0.997375,-1.26838,3.897,209.205,102792,7.586,93.8
201903230230,-3.75204,-0.512268,3.69802,211.851,102802,7.562,94
201903230300,-4.30199,0.667297,3.6068,209.301,102789,7.456,94.2
201903230330,-4.09347,0.745232,3.80769,208.527,102773,7.364,94.7
201903230400,-2.4748,1.48067,3.82311,214.597,102788,7.358,94.4
201903230430,2.22736,0.54836,3.89175,217.34,102806,7.375,94.4
201903230500,1.72088,-1.0098,3.79518,220.154,102822,7.4,94.6
201903230530,NA,NA,4.20934,226.04,102830,7.528,94.2
201903230600,NA,NA,4.11969,224.735,102851,7.598,94.1
201903230630,NA,NA,4.26486,223.959,102870,7.7,93.8
201903230700,NA,NA,4.14706,229.658,102888,7.722,94.1
201903230730,NA,NA,3.82093,242.07,102903,7.755,94.7
201903230800,NA,NA,3.50216,253.977,102931,7.912,94.8
201903230830,1.04393,-2.75248,3.67562,267.863,102959,8.03,94.3
201903230900,1.09094,-3.0968,2.759,275.256,102977,8.04,94.2
201903230930,NA,-2.04234,2.52643,273.455,103003,7.986,94.4
201903231000,NA,-3.72819,4.16379,308.71,103038,7.926,94.2
201903231030,NA,-2.60173,4.36822,319.661,103065,7.983,93.6
201903231100,10.3129,-2.72908,5.10282,330.573,103095,7.995,92.6
201903231130,6.69333,NA,4.8889,340.165,103119,7.887,90.7
201903231200,5.79486,0.773894,5.01822,341.82,103143,7.909,90
201903231230,NA,1.59125,5.24474,345.148,103171,7.939,86.6
201903231300,10.5797,NA,5.24107,341.782,103208,7.933,84.9
201903231330,11.4909,3.08474,5.60628,341.416,103235,7.865,80.3
201903231400,NA,7.03002,6.00149,344.528,103250,7.859,80.4
201903231430,30.585,7.50162,6.09873,346.247,103258,7.785,81.1
201903231500,27.1788,7.09478,5.96727,346.041,103258,7.715,81.7
201903231530,21.6575,5.10341,6.16621,345.814,103258,7.696,83.2
201903231600,24.0229,9.91522,6.31275,346.177,103271,7.75,78.51
201903231630,13.6368,4.77248,5.58959,344.087,103283,7.681,75.64
201903231700,NA,NA,NA,NA,NA,NA,NA
201903231730,NA,NA,NA,NA,NA,NA,NA
201903231800,NA,NA,NA,NA,NA,NA,NA
201903231830,NA,NA,NA,NA,NA,NA,NA
201903231900,NA,NA,NA,NA,NA,NA,NA
201903231930,NA,NA,NA,NA,NA,NA,NA
201903232000,NA,NA,NA,NA,NA,NA,NA
201903232030,NA,NA,NA,NA,NA,NA,NA
201903232100,NA,NA,NA,NA,NA,NA,NA
201903232130,NA,NA,NA,NA,NA,NA,NA
201903232200,NA,NA,1.82165,44.6401,103370,5.643,86.1
201903232230,NA,NA,1.82172,42.0679,103356,5.718,85.7
201903232300,NA,NA,1.68788,49.9096,103331,5.756,85.8
201903232330,NA,NA,1.3949,47.1735,103324,5.786,86.2
201903240000,NA,NA,1.45912,48.6339,103311,5.72,86.3
201903240030,NA,NA,1.53463,47.6609,103295,5.734,85.8
201903240100,NA,NA,1.17226,57.8625,103286,5.805,85.4
201903240130,NA,NA,1.33562,45.8584,103250,5.759,84.5
201903240200,NA,NA,1.43116,49.3345,103215,5.743,84.3
201903240230,NA,NA,1.50334,52.7043,103193,5.742,84.7
201903240300,NA,NA,0.958171,54.5031,103179,5.753,84.9
201903240330,NA,NA,0.778759,67.3418,103157,5.773,85.6
201903240400,NA,NA,0.930496,84.9424,103115,5.548,86.4
201903240430,NA,NA,0.994378,74.4668,103108,5.394,86.5
201903240500,NA,NA,0.771418,72.5738,103098,5.276,86.3
201903240530,NA,NA,0.733384,72.4161,103084,5.255,86.6
201903240600,NA,NA,0.566506,47.1387,103074,5.363,86.3
201903240630,NA,NA,0.540665,74.9062,103062,5.488,85.4
201903240700,NA,NA,0.544657,123.886,103048,5.625,83.7
201903240730,NA,NA,0.888561,141.432,103032,6.063,83.3
201903240800,NA,NA,0.874993,223.239,103070,6.186,83
201903240830,NA,NA,2.00621,201.664,103046,6.285,83.4
201903240900,NA,NA,2.77444,210.761,103040,6.361,84
201903240930,35.6952,12.8815,3.09275,274.421,103058,6.553,83.1
201903241000,33.716,19.7364,3.59389,292.559,103026,6.677,78.06
201903241030,54.8157,28.6661,3.77858,291.653,103018,6.779,76.96
201903241100,41.0824,23.3851,3.55075,295.218,102995,6.809,76.75
201903241130,50.7095,31.9388,4.07959,293.315,102974,6.959,76.36
201903241200,55.7473,29.7746,4.31729,290.398,102935,7.115,74.08
201903241230,64.6794,31.1457,4.29734,291.404,102894,7.266,71.39
201903241300,65.5411,37.9335,4.69086,296.811,102862,7.258,76.47
201903241330,85.3563,36.9136,5.29693,293.796,102836,7.446,73.96
201903241400,51.8484,21.3474,4.67546,287.413,102795,7.569,73.26
201903241430,49.0413,18.2067,4.42113,285.257,102761,7.8,71.24
201903241500,51.6932,8.49974,5.00883,281.778,102728,7.983,70.36
201903241530,37.8742,0.959338,5.72568,266.152,102701,8.17,71.18
201903241600,58.6215,NA,7.75883,263.119,102670,8.19,68.38
201903241630,60.0556,2.9446,8.26872,266.946,102649,7.949,71.22
201903241700,51.741,NA,8.2548,273.403,102613,7.785,70.05
201903241730,69.3953,10.1939,8.41204,280.267,102587,7.479,70.65
201903241800,63.2973,7.5762,8.35516,275.59,102563,7.351,71.98
201903241830,55.0289,8.04099,7.7655,259.742,102549,7.265,71.38
201903241900,NA,NA,7.76074,251.99,102525,7.165,73.57
201903241930,68.9322,9.46502,7.3553,243.817,102496,7.122,72.79
201903242000,61.4184,4.72724,7.58755,234.019,102461,7.131,70.82
201903242030,66.3163,4.69621,8.16519,227.43,102428,7.087,73.6
201903242100,57.0133,12.842,9.38759,223.977,102368,6.948,76.94
201903242130,62.0309,15.8905,9.80691,220.415,102313,6.846,78.06
201903242200,66.1259,NA,10.3931,229.442,102245,7.218,75.81
201903242230,53.3647,0.382458,10.4054,235.042,102198,7.508,74.77
201903242300,58.154,NA,10.5128,239.675,102145,7.769,76.51
201903242330,NA,NA,10.7625,250.779,102092,7.899,78.7
201903250000,NA,NA,NA,NA,NA,NA,NA
201903250030,NA,NA,NA,NA,NA,NA,NA
201903250100,NA,NA,NA,NA,NA,NA,NA
201903250130,NA,NA,NA,NA,NA,NA,NA
201903250200,NA,NA,10.8502,324.505,102030,6.11,81.3
201903250230,188.619,2.80489,10.8211,296.232,102005,6.935,72.22
201903250300,94.8535,NA,10.1017,296.62,101980,7.111,79.75
201903250330,179.357,NA,11.698,299.993,101964,7.296,77.33
201903250400,150.596,6.34289,12.06,298.957,101961,7.255,75.48
201903250430,158.746,7.66515,13.04,301.314,101936,7.284,74.8
201903250500,152.571,6.11238,13.2272,298.976,101923,7.275,73.71
201903250530,164.054,17.0118,13.5891,297.29,101901,7.184,74.82
201903250600,NA,23.7202,13.5579,301.677,101919,6.584,80
201903250630,NA,NA,NA,NA,NA,NA,NA
201903250700,156.873,30.4931,15.3075,321.892,101930,6.912,77.01
201903250730,NA,NA,NA,NA,NA,NA,NA
201903250800,NA,NA,NA,NA,NA,NA,NA
201903250830,NA,NA,NA,NA,NA,NA,NA
201903250900,104.742,NA,10.9154,335.974,102194,6.72,77.46
201903250930,153.105,NA,13.4565,320.143,102240,7.253,73.95
201903251000,104.854,30.1831,13.0944,317.812,102284,7.236,76.9
201903251030,123.532,14.2031,13.1304,319.01,102315,7.142,77.73
201903251100,114.866,15.2796,14.164,315.017,102311,7.561,74.57
201903251130,112.92,14.3479,15.08,317.234,102312,7.714,76.16
201903251200,101.243,16.0972,14.5746,321.668,102336,7.688,78.51
201903251230,92.4196,NA,14.3893,327.469,102372,7.619,80.6
201903251300,92.0483,14.0856,14.2568,327.461,102397,7.845,80.4
201903251330,79.5143,11.2081,13.3792,330.316,102428,7.892,80.5
201903251400,NA,NA,NA,NA,NA,NA,NA
201903251430,NA,NA,NA,NA,NA,NA,NA
201903251500,NA,NA,NA,NA,NA,NA,NA
201903251530,43.6187,11.7639,10.025,345.034,102622,7.839,78.72
201903251600,NA,NA,NA,NA,NA,NA,NA
201903251630,NA,NA,NA,NA,NA,NA,NA
201903251700,NA,NA,NA,NA,NA,NA,NA
201903251730,NA,NA,NA,NA,NA,NA,NA
201903251800,NA,NA,NA,NA,NA,NA,NA
201903251830,NA,NA,NA,NA,NA,NA,NA
201903251900,NA,NA,NA,NA,NA,NA,NA
201903251930,NA,NA,NA,NA,NA,NA,NA
201903252000,NA,NA,NA,NA,NA,NA,NA
201903252030,NA,NA,NA,NA,NA,NA,NA
201903252100,NA,NA,NA,NA,NA,NA,NA
201903252130,NA,NA,NA,NA,NA,NA,NA
201903252200,NA,NA,8.78063,343.022,103090,7.392,74.02
201903252230,NA,NA,NA,NA,NA,NA,NA
201903252300,31.579,9.38099,7.88196,344.451,103145,7.174,71.05
201903252330,NA,NA,NA,NA,NA,NA,NA
201903260000,52.2215,NA,7.09139,341.451,103159,7.15,72.12
201903260030,37.0746,5.01204,6.83588,338.671,103163,7.086,74.23
201903260100,46.0902,6.09558,6.7049,331.937,103160,7.108,76.29
201903260130,48.0657,2.96112,6.44901,329.198,103154,7.136,76.16
201903260200,38.4816,5.77255,6.99406,322.117,103150,7.196,80
201903260230,61.0063,2.60608,7.60735,325.77,103141,7.166,73.28
201903260300,63.9862,1.96157,7.63923,321.915,103151,7.166,71.11
201903260330,39.5118,9.85424,7.8406,310.914,103137,7.088,76.7
201903260400,32.6008,7.07871,7.94926,314.114,103128,6.968,79.17
201903260430,39.7652,9.01225,7.86462,311.519,103130,6.998,79.13
201903260500,32.8365,11.9565,8.36187,307.321,103146,6.975,81.5
201903260530,31.3056,10.5611,8.525,311.098,103160,6.98,81.1
201903260600,30.9708,11.1509,8.22151,309.81,103158,6.968,81.7
201903260630,26.251,9.97804,7.78542,303.899,103159,6.962,82.3
201903260700,26.0032,12.7597,6.81126,298.391,103147,6.969,84
201903260730,30.5257,11.1523,7.59114,300.174,103153,7.069,82.7
201903260800,36.5849,8.6959,7.75509,300.848,103164,7.155,81.6
201903260830,50.767,6.45346,8.25706,301.519,103164,7.268,77.41
201903260900,62.7227,7.30393,8.12437,299.931,103179,7.398,76.57
201903260930,67.7386,5.0294,7.98486,299.726,103212,7.489,76.62
201903261000,52.9352,4.95415,7.99046,300.057,103215,7.52,78.39
201903261030,60.1651,9.83992,7.89896,297.477,103212,7.5,79.78
201903261100,55.3272,6.39259,7.41506,291.217,103209,7.541,79.75
201903261130,40.9261,4.17687,7.23594,288.017,103198,7.624,79.25
201903261200,32.7975,3.94702,7.41642,286.375,103174,7.649,80.4
201903261230,30.5749,3.0232,7.75902,282.842,103166,7.616,81.2
201903261300,24.7982,4.81503,7.47937,278.821,103151,7.548,83.4
201903261330,18.5096,2.40374,7.47062,276.423,103142,7.503,83.8
201903261400,15.5119,2.04397,6.61378,276.428,103142,7.551,83.4
201903261430,22.3225,1.63795,6.18249,280.7,103131,7.645,83.1
201903261500,23.9449,6.98561,6.45763,293.688,103144,7.629,85
201903261530,22.9298,9.44486,6.49825,293.635,103142,7.573,85.3
201903261600,19.8441,4.94943,6.37715,281.338,103128,7.535,85.8
201903261630,16.5918,4.36651,5.96215,280.584,103119,7.531,86.3
201903261700,16.3123,4.98817,6.09377,281.973,103113,7.469,87.1
201903261730,NA,2.05227,5.88134,274.989,103121,7.403,87.4
201903261800,11.7548,3.29266,6.3272,282.814,103125,7.405,87.1
201903261830,NA,2.57599,5.60142,298.561,103168,7.457,87.5
201903261900,4.0728,0.518249,4.7273,300.288,103187,7.444,88.5
201903261930,4.33478,1.80815,5.20625,304.709,103207,7.47,88.1
201903262000,5.64921,1.80542,5.67739,312.208,103221,7.462,87.1
201903262030,7.39029,0.683068,5.94353,313.594,103241,7.525,86.2
201903262100,4.2801,1.28265,5.35963,307.222,103237,7.468,87.2
201903262130,3.66404,NA,4.63314,302.045,103244,7.425,87.7
201903262200,7.30037,0.96329,4.20905,292.047,103232,7.39,88.2
201903262230,7.17942,1.36046,4.4388,292.017,103248,7.368,88.5
201903262300,NA,1.26644,4.84492,297.057,103259,7.364,88.4
201903262330,6.1308,NA,5.09224,291.704,103248,7.298,88.3
201903270000,4.53407,0.233668,4.62307,298.922,103256,7.279,87.8
201903270030,1.16544,0.667549,4.39114,305.011,103263,7.271,87.8
201903270100,NA,NA,3.86639,308.609,103273,7.279,87.8
